#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RAB27A	RAB27B	9606.ENSP00000379601	9606.ENSP00000262094	0	0	0.446	0.973	0	0.061	0.600	0.919	0.622
RAB27A	RIMS2	9606.ENSP00000379601	9606.ENSP00000262231	0	0	0	0	0.062	0.213	0	0.380	0.502
RAB27A	GNLY	9606.ENSP00000379601	9606.ENSP00000263863	0	0	0	0	0	0	0	0.436	0.436
RAB27A	SYTL5	9606.ENSP00000379601	9606.ENSP00000395220	0	0	0	0	0	0.691	0	0.765	0.924
RAB27A	SYTL1	9606.ENSP00000379601	9606.ENSP00000440704	0	0	0	0	0	0.882	0	0.985	0.998
RAB27B	SYT1	9606.ENSP00000262094	9606.ENSP00000261205	0	0	0	0	0.062	0.066	0	0.430	0.457
RAB27B	RAB27A	9606.ENSP00000262094	9606.ENSP00000379601	0	0	0.446	0.973	0	0.061	0.600	0.919	0.622
RAB27B	SYTL1	9606.ENSP00000262094	9606.ENSP00000440704	0	0	0	0	0	0.477	0	0.566	0.764
RAB27B	SYTL5	9606.ENSP00000262094	9606.ENSP00000395220	0	0	0	0	0.070	0.743	0	0.538	0.880
RAMP1	GABBR2	9606.ENSP00000254661	9606.ENSP00000259455	0	0	0	0	0.062	0	0.720	0.090	0.740
RAMP1	CALCB	9606.ENSP00000254661	9606.ENSP00000433490	0	0	0	0	0	0	0.800	0.764	0.950
RAMP1	ADM	9606.ENSP00000254661	9606.ENSP00000436607	0	0	0	0	0	0.417	0.800	0.926	0.990
RAPGEF5	TMEM108	9606.ENSP00000343656	9606.ENSP00000324651	0	0	0	0	0.062	0	0	0.407	0.420
RAPGEF5	ARHGAP23	9606.ENSP00000343656	9606.ENSP00000481862	0	0	0	0	0.076	0.395	0	0.041	0.417
RAPGEF5	RASGRF1	9606.ENSP00000343656	9606.ENSP00000405963	0	0	0	0.572	0.107	0.392	0	0.184	0.470
RAPGEF5	MACC1	9606.ENSP00000343656	9606.ENSP00000383185	0	0	0	0	0	0	0	0.625	0.625
RASD2	GABRD	9606.ENSP00000216127	9606.ENSP00000367848	0	0	0	0	0.257	0	0	0.249	0.419
RASD2	LRRK2	9606.ENSP00000216127	9606.ENSP00000298910	0.045	0	0	0	0.062	0.344	0	0.226	0.484
RASD2	PPP1R1B	9606.ENSP00000216127	9606.ENSP00000254079	0	0	0	0	0.191	0	0	0.470	0.552
RASD2	PLXDC1	9606.ENSP00000216127	9606.ENSP00000323927	0	0	0	0	0.062	0	0	0.805	0.809
RASGRF1	CACNG4	9606.ENSP00000405963	9606.ENSP00000262138	0	0	0	0	0.065	0	0.600	0	0.610
RASGRF1	RAPGEF5	9606.ENSP00000405963	9606.ENSP00000343656	0	0	0	0.572	0.107	0.392	0	0.184	0.470
RASGRF1	CACNB1	9606.ENSP00000405963	9606.ENSP00000377840	0	0	0	0	0.088	0	0.600	0.199	0.682
RASGRF1	DLG4	9606.ENSP00000405963	9606.ENSP00000382428	0	0	0	0	0.120	0	0.500	0.256	0.644
RASGRF1	SHISA6	9606.ENSP00000405963	9606.ENSP00000390084	0	0	0	0	0.145	0	0	0.420	0.483
RDH5	CRABP2	9606.ENSP00000257895	9606.ENSP00000482841	0	0	0	0	0	0	0	0.418	0.418
RDH5	SHISA6	9606.ENSP00000257895	9606.ENSP00000390084	0	0	0	0	0	0	0	0.481	0.481
RDH5	STRA6	9606.ENSP00000257895	9606.ENSP00000456609	0	0	0	0	0.062	0	0	0.592	0.600
RDH5	ALDH1A3	9606.ENSP00000257895	9606.ENSP00000332256	0	0	0	0	0.049	0	0.900	0.547	0.953
RET	CCND1	9606.ENSP00000347942	9606.ENSP00000227507	0	0	0	0	0.086	0	0	0.469	0.493
RET	GDF15	9606.ENSP00000347942	9606.ENSP00000252809	0	0	0	0	0.062	0.806	0	0.450	0.891
RET	LGALS3	9606.ENSP00000347942	9606.ENSP00000254301	0	0	0	0	0	0	0	0.414	0.414
RET	ERBB3	9606.ENSP00000347942	9606.ENSP00000267101	0	0	0	0.574	0.063	0.391	0	0.595	0.551
RET	CLDN1	9606.ENSP00000347942	9606.ENSP00000295522	0	0	0	0	0	0	0	0.402	0.402
RET	MST1R	9606.ENSP00000347942	9606.ENSP00000296474	0	0	0	0.585	0.066	0.394	0	0.456	0.515
RET	ETV5	9606.ENSP00000347942	9606.ENSP00000306894	0	0	0	0	0	0	0	0.460	0.460
RET	MET	9606.ENSP00000347942	9606.ENSP00000317272	0	0	0	0.590	0.066	0.269	0	0.652	0.474
RET	ETV4	9606.ENSP00000347942	9606.ENSP00000321835	0	0	0	0	0.062	0	0	0.425	0.438
RET	ROR1	9606.ENSP00000347942	9606.ENSP00000360120	0	0	0	0.612	0.062	0.391	0	0	0.404
RET	NTRK3	9606.ENSP00000347942	9606.ENSP00000354207	0	0	0	0.634	0.062	0.245	0	0.662	0.436
RET	FGF1	9606.ENSP00000347942	9606.ENSP00000480791	0	0	0	0	0	0.344	0	0.210	0.460
RET	SLC34A2	9606.ENSP00000347942	9606.ENSP00000371483	0	0	0	0	0	0	0	0.470	0.470
RET	AOC1	9606.ENSP00000347942	9606.ENSP00000411613	0	0	0	0	0	0	0	0.539	0.539
RET	CDKN2A	9606.ENSP00000347942	9606.ENSP00000418915	0	0	0	0	0	0.056	0	0.562	0.568
RET	SHC3	9606.ENSP00000347942	9606.ENSP00000364995	0	0	0	0	0.069	0.464	0.500	0.176	0.767
RET	PDLIM7	9606.ENSP00000347942	9606.ENSP00000348099	0	0	0	0	0.062	0.486	0.900	0.328	0.963
RET	GRB7	9606.ENSP00000347942	9606.ENSP00000403459	0	0	0	0	0.049	0.335	0.900	0.695	0.978
RHOV	NGEF	9606.ENSP00000220507	9606.ENSP00000264051	0	0	0	0	0.067	0.153	0	0.345	0.437
RHOV	CD109	9606.ENSP00000220507	9606.ENSP00000287097	0	0	0	0	0	0.057	0	0.480	0.489
RHOV	TIAM1	9606.ENSP00000220507	9606.ENSP00000286827	0	0	0	0	0	0.206	0	0.485	0.573
RIMBP2	SYT1	9606.ENSP00000261655	9606.ENSP00000261205	0	0	0	0	0.147	0	0	0.397	0.464
RIMBP2	CSMD1	9606.ENSP00000261655	9606.ENSP00000430733	0	0	0	0	0.096	0	0	0.418	0.452
RIMBP2	GABRG3	9606.ENSP00000261655	9606.ENSP00000479113	0	0	0	0	0.081	0	0	0.597	0.614
RIMBP2	RIMS2	9606.ENSP00000261655	9606.ENSP00000262231	0	0	0	0	0.121	0.580	0	0.924	0.969
RIMS2	SYT1	9606.ENSP00000262231	9606.ENSP00000261205	0	0	0	0.570	0.203	0	0	0.711	0.443
RIMS2	RIMBP2	9606.ENSP00000262231	9606.ENSP00000261655	0	0	0	0	0.121	0.580	0	0.924	0.969
RIMS2	FAT2	9606.ENSP00000262231	9606.ENSP00000261800	0	0	0	0	0.074	0	0	0.408	0.428
RIMS2	RAB27A	9606.ENSP00000262231	9606.ENSP00000379601	0	0	0	0	0.062	0.213	0	0.380	0.502
RIMS2	XDH	9606.ENSP00000262231	9606.ENSP00000368727	0	0	0	0	0	0.578	0	0	0.578
RIN1	TIAM1	9606.ENSP00000310406	9606.ENSP00000286827	0	0	0	0	0.055	0	0	0.601	0.607
RIN1	GGT6	9606.ENSP00000310406	9606.ENSP00000370962	0	0	0	0	0	0	0	0.427	0.427
ROR1	WNT3	9606.ENSP00000360120	9606.ENSP00000225512	0	0	0	0	0	0.358	0	0.351	0.565
ROR1	ERBB3	9606.ENSP00000360120	9606.ENSP00000267101	0	0	0	0.577	0.064	0.502	0	0.243	0.557
ROR1	RET	9606.ENSP00000360120	9606.ENSP00000347942	0	0	0	0.612	0.062	0.391	0	0	0.404
RUNX1	CCND1	9606.ENSP00000300305	9606.ENSP00000227507	0	0	0	0	0	0.213	0.600	0.186	0.721
RUNX1	LGALS3	9606.ENSP00000300305	9606.ENSP00000254301	0	0	0	0	0.074	0	0.900	0	0.903
RUNX1	HMGA2	9606.ENSP00000300305	9606.ENSP00000437621	0	0	0	0	0	0.345	0	0.134	0.409
RUNX2	COMP	9606.ENSP00000360493	9606.ENSP00000222271	0	0	0	0	0	0	0	0.459	0.459
RUNX2	WNT3	9606.ENSP00000360493	9606.ENSP00000225512	0	0	0	0	0	0	0	0.408	0.408
RUNX2	COL1A1	9606.ENSP00000360493	9606.ENSP00000225964	0	0	0	0	0	0	0.900	0.857	0.985
RUNX2	CCND1	9606.ENSP00000360493	9606.ENSP00000227507	0	0	0	0	0	0	0.900	0.593	0.957
RUNX2	WISP1	9606.ENSP00000360493	9606.ENSP00000250160	0	0	0	0	0.062	0	0	0.436	0.448
RUNX2	LGALS3	9606.ENSP00000360493	9606.ENSP00000254301	0	0	0	0	0.062	0	0.900	0.273	0.925
RUNX2	NT5E	9606.ENSP00000360493	9606.ENSP00000257770	0	0	0	0	0.060	0	0	0.659	0.666
RUNX2	WNT10A	9606.ENSP00000360493	9606.ENSP00000258411	0	0	0	0	0.062	0	0	0.420	0.433
RUNX2	CDH6	9606.ENSP00000360493	9606.ENSP00000265071	0	0	0	0	0	0	0	0.436	0.436
RUNX2	CDH11	9606.ENSP00000360493	9606.ENSP00000268603	0	0	0	0	0	0	0	0.414	0.414
RUNX2	CDH2	9606.ENSP00000360493	9606.ENSP00000269141	0	0	0	0	0	0	0	0.400	0.400
RUNX2	COL1A2	9606.ENSP00000360493	9606.ENSP00000297268	0	0	0	0	0.062	0	0	0.583	0.592
RUNX2	CXCL8	9606.ENSP00000360493	9606.ENSP00000306512	0	0	0	0	0.098	0	0	0.402	0.438
RUNX2	LPL	9606.ENSP00000360493	9606.ENSP00000309757	0	0	0	0	0	0	0	0.594	0.594
RUNX2	COL10A1	9606.ENSP00000360493	9606.ENSP00000327368	0	0	0	0	0	0	0	0.810	0.810
RUNX2	FN1	9606.ENSP00000360493	9606.ENSP00000346839	0	0	0	0	0	0	0	0.613	0.613
RUNX2	PAX9	9606.ENSP00000360493	9606.ENSP00000355245	0	0	0	0	0	0.143	0	0.457	0.515
RUNX2	HEY2	9606.ENSP00000360493	9606.ENSP00000357348	0	0	0	0	0	0	0.900	0.296	0.926
RUNX2	CDKN2A	9606.ENSP00000360493	9606.ENSP00000418915	0	0	0	0	0	0	0	0.421	0.420
RUNX2	TGFBR1	9606.ENSP00000360493	9606.ENSP00000364133	0	0	0	0	0	0	0	0.467	0.467
RUNX2	KL	9606.ENSP00000360493	9606.ENSP00000369442	0	0	0	0	0	0	0	0.522	0.522
RUNX2	POSTN	9606.ENSP00000360493	9606.ENSP00000369071	0	0	0	0	0	0	0	0.533	0.533
RUNX2	PHEX	9606.ENSP00000360493	9606.ENSP00000368682	0	0	0	0	0.062	0	0	0.558	0.568
RUNX2	ALPL	9606.ENSP00000360493	9606.ENSP00000363973	0	0	0	0	0	0	0	0.832	0.832
RXRG	CYP24A1	9606.ENSP00000352900	9606.ENSP00000216862	0	0	0	0	0	0.105	0	0.441	0.478
RXRG	ABTB2	9606.ENSP00000352900	9606.ENSP00000410157	0	0	0	0	0	0	0	0.431	0.431
RXRG	CRABP2	9606.ENSP00000352900	9606.ENSP00000482841	0	0	0	0	0	0.064	0.600	0.373	0.744
RYR1	CACNG4	9606.ENSP00000352608	9606.ENSP00000262138	0	0	0	0	0	0	0.720	0.153	0.752
RYR1	NOX4	9606.ENSP00000352608	9606.ENSP00000263317	0	0	0	0	0.062	0.110	0	0.492	0.539
RYR1	STAC	9606.ENSP00000352608	9606.ENSP00000273183	0	0	0	0	0	0	0	0.409	0.409
RYR1	GGCT	9606.ENSP00000352608	9606.ENSP00000275428	0	0	0	0	0	0	0	0.444	0.444
RYR1	S100A1	9606.ENSP00000352608	9606.ENSP00000292169	0	0	0	0	0.098	0.692	0	0.977	0.993
RYR1	TNNI1	9606.ENSP00000352608	9606.ENSP00000354488	0	0	0	0	0.158	0.174	0	0.246	0.430
RYR1	ADAM12	9606.ENSP00000352608	9606.ENSP00000357668	0	0	0	0	0	0.057	0	0.434	0.443
RYR1	DMD	9606.ENSP00000352608	9606.ENSP00000354923	0	0	0	0	0.100	0.057	0	0.573	0.606
RYR1	CACNB1	9606.ENSP00000352608	9606.ENSP00000377840	0	0	0	0	0.107	0	0.540	0.441	0.750
S100A1	S100B	9606.ENSP00000292169	9606.ENSP00000291700	0	0	0	0.947	0.118	0.895	0	0.986	0.908
S100A1	S100A2	9606.ENSP00000292169	9606.ENSP00000357697	0	0	0	0.932	0.088	0.766	0	0.807	0.789
S100A1	S100A4	9606.ENSP00000292169	9606.ENSP00000357705	0	0	0	0.935	0.088	0.794	0	0.925	0.816
S100A1	RYR1	9606.ENSP00000292169	9606.ENSP00000352608	0	0	0	0	0.098	0.692	0	0.977	0.993
S100A11	LGALS1	9606.ENSP00000271638	9606.ENSP00000215909	0	0	0	0	0.267	0.062	0	0.207	0.407
S100A11	TIMP1	9606.ENSP00000271638	9606.ENSP00000218388	0	0	0	0	0.333	0	0	0.181	0.431
S100A11	LGALS3	9606.ENSP00000271638	9606.ENSP00000254301	0	0	0	0	0.215	0.062	0	0.320	0.456
S100A11	TGM2	9606.ENSP00000271638	9606.ENSP00000355330	0	0	0	0	0.062	0	0	0.451	0.463
S100A11	S100A6	9606.ENSP00000271638	9606.ENSP00000357709	0	0	0	0.836	0.410	0	0	0.807	0.488
S100A2	GDF15	9606.ENSP00000357697	9606.ENSP00000252809	0	0	0	0	0.069	0	0	0.488	0.502
S100A2	S100B	9606.ENSP00000357697	9606.ENSP00000291700	0	0	0	0.917	0	0.681	0	0.652	0.697
S100A2	S100A1	9606.ENSP00000357697	9606.ENSP00000292169	0	0	0	0.932	0.088	0.766	0	0.807	0.789
S100A2	KRT17	9606.ENSP00000357697	9606.ENSP00000308452	0	0	0	0	0.328	0	0	0.282	0.497
S100A2	SFN	9606.ENSP00000357697	9606.ENSP00000340989	0	0	0	0	0.185	0	0	0.342	0.440
S100A2	IVL	9606.ENSP00000357697	9606.ENSP00000357753	0	0	0	0	0.140	0	0	0.338	0.407
S100A2	LAMB3	9606.ENSP00000357697	9606.ENSP00000375778	0	0	0	0	0.337	0	0	0.199	0.446
S100A2	S100A6	9606.ENSP00000357697	9606.ENSP00000357709	0	0	0	0.920	0.477	0	0	0.812	0.511
S100A4	FAP	9606.ENSP00000357705	9606.ENSP00000188790	0	0	0	0	0	0	0	0.457	0.457
S100A4	LGALS1	9606.ENSP00000357705	9606.ENSP00000215909	0	0	0	0	0.274	0	0	0.294	0.466
S100A4	TIMP1	9606.ENSP00000357705	9606.ENSP00000218388	0	0	0	0	0.208	0	0	0.416	0.518
S100A4	COL1A1	9606.ENSP00000357705	9606.ENSP00000225964	0	0	0	0	0.099	0	0	0.479	0.510
S100A4	LGALS3	9606.ENSP00000357705	9606.ENSP00000254301	0	0	0	0	0.254	0	0	0.342	0.488
S100A4	CDH3	9606.ENSP00000357705	9606.ENSP00000264012	0	0	0	0	0.109	0	0	0.390	0.433
S100A4	ERBB3	9606.ENSP00000357705	9606.ENSP00000267101	0	0	0	0	0	0.417	0	0.274	0.559
S100A4	CDH2	9606.ENSP00000357705	9606.ENSP00000269141	0	0	0	0	0	0	0	0.565	0.565
S100A4	S100B	9606.ENSP00000357705	9606.ENSP00000291700	0	0	0	0.924	0	0.856	0	0.623	0.862
S100A4	S100A1	9606.ENSP00000357705	9606.ENSP00000292169	0	0	0	0.935	0.088	0.794	0	0.925	0.816
S100A4	COL1A2	9606.ENSP00000357705	9606.ENSP00000297268	0	0	0	0	0.108	0	0	0.395	0.437
S100A4	CDC42EP5	9606.ENSP00000357705	9606.ENSP00000301200	0	0	0	0	0	0	0	0.431	0.431
S100A4	COL3A1	9606.ENSP00000357705	9606.ENSP00000304408	0	0	0	0	0.064	0	0	0.416	0.430
S100A4	CXCL8	9606.ENSP00000357705	9606.ENSP00000306512	0	0	0	0	0.117	0	0	0.390	0.438
S100A4	FN1	9606.ENSP00000357705	9606.ENSP00000346839	0	0	0	0	0.063	0	0	0.661	0.668
S100A4	KRT19	9606.ENSP00000357705	9606.ENSP00000355124	0	0	0	0	0.153	0	0	0.470	0.531
S100A4	TGM2	9606.ENSP00000357705	9606.ENSP00000355330	0	0	0	0	0.062	0	0	0.460	0.472
S100A4	POSTN	9606.ENSP00000357705	9606.ENSP00000369071	0	0	0	0	0.066	0	0	0.556	0.567
S100A4	S100A6	9606.ENSP00000357705	9606.ENSP00000357709	0	0	0	0.942	0.730	0.128	0	0.778	0.765
S100A5	SUSD4	9606.ENSP00000357707	9606.ENSP00000344219	0	0	0	0	0	0	0	0.416	0.416
S100A6	LGALS1	9606.ENSP00000357709	9606.ENSP00000215909	0	0	0	0	0.355	0.158	0	0.261	0.564
S100A6	LGALS3	9606.ENSP00000357709	9606.ENSP00000254301	0	0	0	0	0.449	0.078	0	0.325	0.627
S100A6	S100A11	9606.ENSP00000357709	9606.ENSP00000271638	0	0	0	0.836	0.410	0	0	0.807	0.488
S100A6	S100B	9606.ENSP00000357709	9606.ENSP00000291700	0	0	0	0.879	0	0.715	0	0.865	0.744
S100A6	PGR	9606.ENSP00000357709	9606.ENSP00000325120	0	0	0	0	0	0	0	0.741	0.741
S100A6	S100A2	9606.ENSP00000357709	9606.ENSP00000357697	0	0	0	0.920	0.477	0	0	0.812	0.511
S100A6	S100A4	9606.ENSP00000357709	9606.ENSP00000357705	0	0	0	0.942	0.730	0.128	0	0.778	0.765
S100A6	AGR2	9606.ENSP00000357709	9606.ENSP00000391490	0	0	0	0	0	0.270	0	0.218	0.404
S100A6	PERP	9606.ENSP00000357709	9606.ENSP00000397157	0	0	0	0	0.066	0	0	0.438	0.453
S100A6	IVL	9606.ENSP00000357709	9606.ENSP00000357753	0	0	0	0	0	0	0	0.606	0.606
S100A9	CST4	9606.ENSP00000357727	9606.ENSP00000217423	0	0	0	0	0	0	0	0.402	0.402
S100A9	TREM1	9606.ENSP00000357727	9606.ENSP00000244709	0	0	0	0	0.484	0	0	0.229	0.585
S100A9	CD1A	9606.ENSP00000357727	9606.ENSP00000289429	0	0	0	0	0.088	0	0	0.377	0.407
S100A9	CST1	9606.ENSP00000357727	9606.ENSP00000305731	0	0	0	0	0	0	0	0.414	0.414
S100A9	CXCL8	9606.ENSP00000357727	9606.ENSP00000306512	0	0	0	0	0.164	0	0	0.463	0.532
S100A9	MARCO	9606.ENSP00000357727	9606.ENSP00000318916	0	0	0	0	0.367	0	0	0.130	0.426
S100A9	HP	9606.ENSP00000357727	9606.ENSP00000348170	0	0	0	0	0.084	0	0	0.451	0.475
S100A9	LCN2	9606.ENSP00000357727	9606.ENSP00000362108	0	0	0	0	0.227	0	0	0.370	0.492
S100A9	SERPINA1	9606.ENSP00000357727	9606.ENSP00000416066	0	0	0	0	0.230	0	0	0.501	0.599
S100B	NGFR	9606.ENSP00000291700	9606.ENSP00000172229	0	0	0	0	0	0	0	0.469	0.469
S100B	APOE	9606.ENSP00000291700	9606.ENSP00000252486	0	0	0	0	0.084	0	0	0.504	0.526
S100B	ERBB3	9606.ENSP00000291700	9606.ENSP00000267101	0	0	0	0	0.062	0.341	0	0.251	0.496
S100B	DLG4	9606.ENSP00000291700	9606.ENSP00000382428	0	0	0	0	0.118	0	0	0.370	0.421
S100B	IQGAP3	9606.ENSP00000291700	9606.ENSP00000354451	0	0	0	0	0	0	0	0.436	0.436
S100B	FN1	9606.ENSP00000291700	9606.ENSP00000346839	0	0	0	0	0	0	0	0.450	0.450
S100B	CXCL8	9606.ENSP00000291700	9606.ENSP00000306512	0	0	0	0	0	0	0	0.460	0.459
S100B	HPCAL4	9606.ENSP00000291700	9606.ENSP00000361935	0	0	0	0	0.185	0.344	0	0.082	0.467
S100B	SAA1	9606.ENSP00000291700	9606.ENSP00000384906	0	0	0	0	0	0	0.500	0.081	0.520
S100B	MAG	9606.ENSP00000291700	9606.ENSP00000376048	0	0	0	0	0.268	0	0	0.399	0.541
S100B	GAP43	9606.ENSP00000291700	9606.ENSP00000377372	0	0	0	0	0.173	0	0	0.468	0.542
S100B	TUBB3	9606.ENSP00000291700	9606.ENSP00000320295	0	0	0	0	0.063	0	0	0.549	0.559
S100B	S100A2	9606.ENSP00000291700	9606.ENSP00000357697	0	0	0	0.917	0	0.681	0	0.652	0.697
S100B	S100A6	9606.ENSP00000291700	9606.ENSP00000357709	0	0	0	0.879	0	0.715	0	0.865	0.744
S100B	S100A4	9606.ENSP00000291700	9606.ENSP00000357705	0	0	0	0.924	0	0.856	0	0.623	0.862
S100B	S100A1	9606.ENSP00000291700	9606.ENSP00000292169	0	0	0	0.947	0.118	0.895	0	0.986	0.908
SAA1	TIMP1	9606.ENSP00000384906	9606.ENSP00000218388	0	0	0	0	0.084	0	0.900	0.369	0.937
SAA1	CCL13	9606.ENSP00000384906	9606.ENSP00000225844	0	0	0	0	0.062	0	0	0.412	0.424
SAA1	C3	9606.ENSP00000384906	9606.ENSP00000245907	0	0	0	0	0.125	0	0	0.364	0.419
SAA1	APOE	9606.ENSP00000384906	9606.ENSP00000252486	0	0	0	0	0	0	0.540	0.508	0.764
SAA1	NMU	9606.ENSP00000384906	9606.ENSP00000264218	0	0	0	0	0	0	0.500	0.142	0.552
SAA1	ICAM1	9606.ENSP00000384906	9606.ENSP00000264832	0	0	0	0	0.070	0	0	0.459	0.475
SAA1	MFGE8	9606.ENSP00000384906	9606.ENSP00000268150	0	0	0	0	0	0	0.500	0.070	0.515
SAA1	S100B	9606.ENSP00000384906	9606.ENSP00000291700	0	0	0	0	0	0	0.500	0.081	0.520
SAA1	CXCL8	9606.ENSP00000384906	9606.ENSP00000306512	0	0	0	0	0.092	0	0	0.607	0.628
SAA1	LPL	9606.ENSP00000384906	9606.ENSP00000309757	0	0	0	0	0	0	0.540	0.234	0.632
SAA1	CLU	9606.ENSP00000384906	9606.ENSP00000315130	0	0	0	0	0	0	0.540	0.390	0.707
SAA1	FN1	9606.ENSP00000384906	9606.ENSP00000346839	0	0	0	0	0	0	0	0.416	0.416
SAA1	HP	9606.ENSP00000384906	9606.ENSP00000348170	0	0	0	0	0.063	0	0.540	0.665	0.843
SAA1	LCN2	9606.ENSP00000384906	9606.ENSP00000362108	0	0	0	0	0.162	0	0.900	0.526	0.956
SAA1	SERPINA1	9606.ENSP00000384906	9606.ENSP00000416066	0	0	0	0	0.075	0	0	0.468	0.487
SAA1	TGFBI	9606.ENSP00000384906	9606.ENSP00000416330	0	0	0	0	0.071	0	0.500	0.095	0.542
SCEL	TGM1	9606.ENSP00000302579	9606.ENSP00000206765	0	0	0	0	0.076	0	0	0.440	0.460
SCEL	CDSN	9606.ENSP00000302579	9606.ENSP00000365465	0	0	0	0	0.074	0	0	0.384	0.405
SCEL	C1orf116	9606.ENSP00000302579	9606.ENSP00000352447	0	0	0	0	0.132	0	0	0.347	0.409
SCG5	PCSK1N	9606.ENSP00000300175	9606.ENSP00000218230	0	0	0	0	0.120	0	0	0.759	0.778
SCG5	CBLN1	9606.ENSP00000300175	9606.ENSP00000219197	0	0	0	0	0.147	0	0	0.508	0.562
SCG5	PCSK2	9606.ENSP00000300175	9606.ENSP00000262545	0	0	0	0	0.673	0.715	0	0.990	0.999
SCG5	PHEX	9606.ENSP00000300175	9606.ENSP00000368682	0	0	0	0	0.065	0	0	0.455	0.468
SCG5	PENK	9606.ENSP00000300175	9606.ENSP00000324248	0	0	0	0	0.117	0	0	0.573	0.607
SCGB3A1	HPN	9606.ENSP00000292641	9606.ENSP00000262626	0	0	0	0	0	0	0	0.468	0.468
SCGB3A1	CDH13	9606.ENSP00000292641	9606.ENSP00000268613	0	0	0	0	0	0	0	0.504	0.504
SCGB3A1	SFTPA1	9606.ENSP00000292641	9606.ENSP00000397082	0	0	0	0	0.098	0	0	0.399	0.435
SCN1B	PKP2	9606.ENSP00000396915	9606.ENSP00000070846	0	0	0	0	0	0	0	0.559	0.559
SCN1B	KCNJ2	9606.ENSP00000396915	9606.ENSP00000243457	0	0	0	0	0	0	0	0.654	0.654
SCN1B	HCN4	9606.ENSP00000396915	9606.ENSP00000261917	0	0	0	0	0	0	0	0.662	0.662
SCN1B	GABRB2	9606.ENSP00000396915	9606.ENSP00000274547	0	0	0	0	0.100	0	0	0.398	0.435
SCN1B	GRIK3	9606.ENSP00000396915	9606.ENSP00000362183	0	0	0	0	0.069	0	0.540	0.064	0.564
SCN1B	GABRD	9606.ENSP00000396915	9606.ENSP00000367848	0	0	0	0	0.185	0	0	0.595	0.655
SCN1B	NRCAM	9606.ENSP00000396915	9606.ENSP00000368314	0	0	0	0	0.066	0.070	0.600	0.353	0.745
SCN1B	KCNQ3	9606.ENSP00000396915	9606.ENSP00000373648	0	0	0	0	0.076	0	0.500	0.633	0.815
SCN1B	SPTBN2	9606.ENSP00000396915	9606.ENSP00000432568	0	0	0	0	0	0	0.600	0	0.600
SDC4	COMP	9606.ENSP00000361818	9606.ENSP00000222271	0	0	0	0	0	0	0.600	0.212	0.671
SDC4	COL1A1	9606.ENSP00000361818	9606.ENSP00000225964	0	0	0	0	0.088	0	0.600	0.227	0.693
SDC4	APOE	9606.ENSP00000361818	9606.ENSP00000252486	0	0	0	0	0.062	0	0.600	0.444	0.773
SDC4	VCAN	9606.ENSP00000361818	9606.ENSP00000265077	0	0	0	0	0	0	0.900	0.556	0.953
SDC4	TNC	9606.ENSP00000361818	9606.ENSP00000265131	0	0	0	0	0.077	0	0.900	0.241	0.923
SDC4	CDH11	9606.ENSP00000361818	9606.ENSP00000268603	0	0	0	0	0	0	0	0.898	0.898
SDC4	TIAM1	9606.ENSP00000361818	9606.ENSP00000286827	0	0	0	0	0	0.312	0	0.422	0.585
SDC4	COL1A2	9606.ENSP00000361818	9606.ENSP00000297268	0	0	0	0	0.065	0	0.600	0.152	0.655
SDC4	PSG8	9606.ENSP00000361818	9606.ENSP00000305005	0	0	0	0	0	0	0.600	0	0.600
SDC4	CXCL8	9606.ENSP00000361818	9606.ENSP00000306512	0	0	0	0	0.083	0	0	0.380	0.407
SDC4	PSG1	9606.ENSP00000361818	9606.ENSP00000308970	0	0	0	0	0	0	0.600	0	0.600
SDC4	CSPG4	9606.ENSP00000361818	9606.ENSP00000312506	0	0	0	0	0.072	0	0.900	0.309	0.930
SDC4	MET	9606.ENSP00000361818	9606.ENSP00000317272	0	0	0	0	0.129	0	0	0.393	0.449
SDC4	THBS4	9606.ENSP00000361818	9606.ENSP00000339730	0	0	0	0	0	0	0.600	0.202	0.667
SDC4	FN1	9606.ENSP00000361818	9606.ENSP00000346839	0	0	0	0	0.098	0.174	0.900	0.990	0.999
SDC4	TGM2	9606.ENSP00000361818	9606.ENSP00000355330	0	0	0	0	0.077	0	0	0.982	0.983
SDC4	THBS2	9606.ENSP00000361818	9606.ENSP00000355751	0	0	0	0	0.065	0	0.600	0.233	0.688
SDC4	ADAM12	9606.ENSP00000361818	9606.ENSP00000357668	0	0	0	0	0	0	0.900	0.672	0.965
SDC4	FGF1	9606.ENSP00000361818	9606.ENSP00000480791	0	0	0	0	0	0.450	0	0.260	0.575
SDC4	SLC34A2	9606.ENSP00000361818	9606.ENSP00000371483	0	0	0	0	0.062	0	0	0.702	0.709
SDC4	B3GAT1	9606.ENSP00000361818	9606.ENSP00000433847	0	0	0	0	0	0	0.900	0.142	0.910
SDC4	HS6ST2	9606.ENSP00000361818	9606.ENSP00000429473	0	0	0	0	0.062	0	0.900	0.219	0.920
SDC4	MDK	9606.ENSP00000361818	9606.ENSP00000385451	0	0	0	0	0	0.213	0.900	0.292	0.939
SEMA3E	PLXNC1	9606.ENSP00000303212	9606.ENSP00000258526	0	0	0	0	0	0.213	0	0.939	0.950
